,en,ar
4256,"if god were to increase the provision to his servants, they would transgress on earth; but he sends down in precise measure whatever he wills. surely, regarding his servants, he is expert and observant.",وَلَو بَسَطَ اللَّهُ الرِّزقَ لِعِبادِهِ لَبَغَوا فِي الأَرضِ وَلٰكِن يُنَزِّلُ بِقَدَرٍ ما يَشاءُ إِنَّهُ بِعِبادِهِ خَبيرٌ بَصيرٌ
4257,"it is he who brings down the rain after they have despaired, and unfolds his mercy. he is the guardian, the praised.",وَهُوَ الَّذي يُنَزِّلُ الغَيثَ مِن بَعدِ ما قَنَطوا وَيَنشُرُ رَحمَتَهُ وَهُوَ الوَلِيُّ الحَميدُ
4258,"and of his signs are the creation of the heavens and the earth, and the creatures he has spread throughout them; and he is able to gather them at will.",وَمِن آياتِهِ خَلقُ السَّماواتِ وَالأَرضِ وَما بَثَّ فيهِما مِن دابَّةٍ وَهُوَ عَلىٰ جَمعِهِم إِذا يَشاءُ قَديرٌ
4259,"whatever misfortune befalls you, it is because of what your hands have earned; and yet he pardons much.",وَما أَصابَكُم مِن مُصيبَةٍ فَبِما كَسَبَت أَيديكُم وَيَعفو عَن كَثيرٍ
4260,"you are not the ones to interfere on earth; and besides god, you have no ally, and no helper.",وَما أَنتُم بِمُعجِزينَ فِي الأَرضِ وَما لَكُم مِن دونِ اللَّهِ مِن وَلِيٍّ وَلا نَصيرٍ
4261,and of his signs are the ships sailing the sea like flags.,وَمِن آياتِهِ الجَوارِ فِي البَحرِ كَالأَعلامِ
4262,"if he willed, he could have stilled the winds, leaving them motionless on its surface. surely in that are signs for every disciplined, grateful person.",إِن يَشَأ يُسكِنِ الرّيحَ فَيَظلَلنَ رَواكِدَ عَلىٰ ظَهرِهِ إِنَّ في ذٰلِكَ لَآياتٍ لِكُلِّ صَبّارٍ شَكورٍ
4263,"or he could wreck them, because of what they have earned. and yet he pardons much.",أَو يوبِقهُنَّ بِما كَسَبوا وَيَعفُ عَن كَثيرٍ
4264,those who dispute our signs know that there is no asylum for them.,وَيَعلَمَ الَّذينَ يُجادِلونَ في آياتِنا ما لَهُم مِن مَحيصٍ
4265,whatever thing you are given is only the provision of this life. but what god possesses is better and more lasting for those who believe and rely on their lord.,فَما أوتيتُم مِن شَيءٍ فَمَتاعُ الحَياةِ الدُّنيا وَما عِندَ اللَّهِ خَيرٌ وَأَبقىٰ لِلَّذينَ آمَنوا وَعَلىٰ رَبِّهِم يَتَوَكَّلونَ
4266,"and those who avoid major sins and indecencies; and if they become angry, they forgive.",وَالَّذينَ يَجتَنِبونَ كَبائِرَ الإِثمِ وَالفَواحِشَ وَإِذا ما غَضِبوا هُم يَغفِرونَ
4267,"and those who respond to their lord, and pray regularly, and conduct their affairs by mutual consultation, and give of what we have provided them.",وَالَّذينَ استَجابوا لِرَبِّهِم وَأَقامُوا الصَّلاةَ وَأَمرُهُم شورىٰ بَينَهُم وَمِمّا رَزَقناهُم يُنفِقونَ
4268,"and those who, when wronged, defend themselves.",وَالَّذينَ إِذا أَصابَهُمُ البَغيُ هُم يَنتَصِرونَ
4269,"the repayment of a bad action is one equivalent to it. but whoever pardons and makes reconciliation, his reward lies with god. he does not love the unjust.",وَجَزاءُ سَيِّئَةٍ سَيِّئَةٌ مِثلُها فَمَن عَفا وَأَصلَحَ فَأَجرُهُ عَلَى اللَّهِ إِنَّهُ لا يُحِبُّ الظّالِمينَ
4270,"as for those who retaliate after being wronged, there is no blame on them.",وَلَمَنِ انتَصَرَ بَعدَ ظُلمِهِ فَأُولٰئِكَ ما عَلَيهِم مِن سَبيلٍ
4271,"blame lies on those who wrong people, and commit aggression in the land without right. these will have a painful punishment.",إِنَّمَا السَّبيلُ عَلَى الَّذينَ يَظلِمونَ النّاسَ وَيَبغونَ فِي الأَرضِ بِغَيرِ الحَقِّ أُولٰئِكَ لَهُم عَذابٌ أَليمٌ
4272,but whoever endures patiently and forgives—that is a sign of real resolve.,وَلَمَن صَبَرَ وَغَفَرَ إِنَّ ذٰلِكَ لَمِن عَزمِ الأُمورِ
4273,"whoever god leaves astray has no protector apart from him. and you will see the transgressors, when they see the torment, saying, “is there a way of going back?”",وَمَن يُضلِلِ اللَّهُ فَما لَهُ مِن وَلِيٍّ مِن بَعدِهِ وَتَرَى الظّالِمينَ لَمّا رَأَوُا العَذابَ يَقولونَ هَل إِلىٰ مَرَدٍّ مِن سَبيلٍ
4274,"and you will see them exposed to it, cowering from disgrace, looking with concealed eyes. those who believed will say, “the losers are those who lost themselves and their families on the day of resurrection.” indeed, the evildoers are in a lasting torment.",وَتَراهُم يُعرَضونَ عَلَيها خاشِعينَ مِنَ الذُّلِّ يَنظُرونَ مِن طَرفٍ خَفِيٍّ وَقالَ الَّذينَ آمَنوا إِنَّ الخاسِرينَ الَّذينَ خَسِروا أَنفُسَهُم وَأَهليهِم يَومَ القِيامَةِ أَلا إِنَّ الظّالِمينَ في عَذابٍ مُقيمٍ
4275,they will have no allies to support them against god. whomever god leaves astray has no way out.,وَما كانَ لَهُم مِن أَولِياءَ يَنصُرونَهُم مِن دونِ اللَّهِ وَمَن يُضلِلِ اللَّهُ فَما لَهُ مِن سَبيلٍ
4276,"respond to your lord before there comes from god a day that cannot be turned back. you will have no refuge on that day, and no possibility of denial.",استَجيبوا لِرَبِّكُم مِن قَبلِ أَن يَأتِيَ يَومٌ لا مَرَدَّ لَهُ مِنَ اللَّهِ ما لَكُم مِن مَلجَإٍ يَومَئِذٍ وَما لَكُم مِن نَكيرٍ
4277,"but if they turn away—we did not send you as a guardian over them. your only duty is communication. whenever we let man taste mercy from us, he rejoices in it; but when misfortune befalls them, as a consequence of what their hands have perpetrated, man turns blasphemous.",فَإِن أَعرَضوا فَما أَرسَلناكَ عَلَيهِم حَفيظًا إِن عَلَيكَ إِلَّا البَلاغُ وَإِنّا إِذا أَذَقنَا الإِنسانَ مِنّا رَحمَةً فَرِحَ بِها وَإِن تُصِبهُم سَيِّئَةٌ بِما قَدَّمَت أَيديهِم فَإِنَّ الإِنسانَ كَفورٌ
4278,"to god belongs the dominion of the heavens and the earth. he creates whatever he wills. he grants daughters to whomever he wills, and he grants sons to whomever he wills.",لِلَّهِ مُلكُ السَّماواتِ وَالأَرضِ يَخلُقُ ما يَشاءُ يَهَبُ لِمَن يَشاءُ إِناثًا وَيَهَبُ لِمَن يَشاءُ الذُّكورَ
4279,"or he combines them together, males and females; and he renders whomever he wills sterile. he is knowledgeable and capable.",أَو يُزَوِّجُهُم ذُكرانًا وَإِناثًا وَيَجعَلُ مَن يَشاءُ عَقيمًا إِنَّهُ عَليمٌ قَديرٌ
4280,"it is not for any human that god should speak to him, except by inspiration, or from behind a veil, or by sending a messenger to reveal by his permission whatever he wills. he is all-high, all-wise.",وَما كانَ لِبَشَرٍ أَن يُكَلِّمَهُ اللَّهُ إِلّا وَحيًا أَو مِن وَراءِ حِجابٍ أَو يُرسِلَ رَسولًا فَيوحِيَ بِإِذنِهِ ما يَشاءُ إِنَّهُ عَلِيٌّ حَكيمٌ
4281,"we thus inspired you spiritually, by our command. you did not know what the scripture is, nor what faith is, but we made it a light, with which we guide whomever we will of our servants. you surely guide to a straight path.",وَكَذٰلِكَ أَوحَينا إِلَيكَ روحًا مِن أَمرِنا ما كُنتَ تَدري مَا الكِتابُ وَلَا الإيمانُ وَلٰكِن جَعَلناهُ نورًا نَهدي بِهِ مَن نَشاءُ مِن عِبادِنا وَإِنَّكَ لَتَهدي إِلىٰ صِراطٍ مُستَقيمٍ
4282,"the path of god, to whom belongs everything in the heavens and everything on earth. indeed, to god all matters revert.",صِراطِ اللَّهِ الَّذي لَهُ ما فِي السَّماواتِ وَما فِي الأَرضِ أَلا إِلَى اللَّهِ تَصيرُ الأُمورُ
4283,by the book that makes things clear.,وَالكِتابِ المُبينِ
4284,"we made it an arabic quran, so that you may understand.",إِنّا جَعَلناهُ قُرآنًا عَرَبِيًّا لَعَلَّكُم تَعقِلونَ
4285,"and it is with us, in the source book, sublime and wise.",وَإِنَّهُ في أُمِّ الكِتابِ لَدَينا لَعَلِيٌّ حَكيمٌ
4286,"shall we hold back the reminder from you, since you are a transgressing people?",أَفَنَضرِبُ عَنكُمُ الذِّكرَ صَفحًا أَن كُنتُم قَومًا مُسرِفينَ
4287,how many a prophet did we send to the ancients?,وَكَم أَرسَلنا مِن نَبِيٍّ فِي الأَوَّلينَ
4288,"no messenger came to them, but they ridiculed him.",وَما يَأتيهِم مِن نَبِيٍّ إِلّا كانوا بِهِ يَستَهزِئونَ
4289,"we destroyed people more powerful than they, and so the example of the ancients has passed away.",فَأَهلَكنا أَشَدَّ مِنهُم بَطشًا وَمَضىٰ مَثَلُ الأَوَّلينَ
4290,"and if you asked them, “who created the heavens and the earth?” they would say, “the mighty, the knower created them.”",وَلَئِن سَأَلتَهُم مَن خَلَقَ السَّماواتِ وَالأَرضَ لَيَقولُنَّ خَلَقَهُنَّ العَزيزُ العَليمُ
4291,"he who made the earth a habitat for you, and traced pathways for you on it, that you may be guided.",الَّذي جَعَلَ لَكُمُ الأَرضَ مَهدًا وَجَعَلَ لَكُم فيها سُبُلًا لَعَلَّكُم تَهتَدونَ
