,en,ar
5554,"For the curse and the theft will be weighed on the Day of Resurrection. If the curse is lesser than the theft, the crime of the thief is lessened and the rights are restored to the victim from what remains. If the theft is lesser than the curse, the thief will have his remaining rights restored from the one who cursed him.",فان السب والسرقة يوزنان يوم القيامة فإذا كان السب أقل من السرقة خفت جريمة السارق ورجع صاحب الحق بما بقي له وإذا كانت السرقة أقل من السب عاد السارق على الساب بما بقى له من الحق
5555,"Calm down, O Ribah! Verily, I have heard that a man might be oppressed with a great wrong, and he continues to revile and belittle his oppressor until he forfeits his right and he owes his oppressor even more.",مَهْلا يَا رَبَاحُ إِنَّهُ بَلَغَنِي أَنَّ الرَّجُلَ لَيُظْلَمُ بِالْمَظْلَمَةِ فَلا يَزَالُ الْمَظْلُومُ يَشْتِمُ الظَّالِمَ وَيَنْتَقِصُهُ حَتَّى يَسْتَوْفِيَ حَقَّهُ فَيكُونُ لِلظَّالِمِ عَلَيْهِ الْفَضْلُ
5556,"Verily, Allah Almighty is a just judge. Just as he passes judgment against Al-Hajjaj, he will pass judgment in favor of Al-Hajjaj. If you were to meet Allah tomorrow, the smallest sin you committed would be worse for you than the greatest sin Al-Hajjaj committed against you.",إِن اللَّه تَعَالَى حكم عدل فكما يأخذ من الْحَجَّاج يأخذ للحجاج وإنك إِذَا لقيت اللَّه عَزَّ وَجَلَّ غدا كَانَ أصغر ذنب أصبته أشد عليك من أَعْظَم ذنب أصابه الْحَجَّاج
5557,It is said that a servant will receive his book of deeds on the Day of Resurrection and he will not see any good in it. He will say: Where are my prayers? Where is my fasting? Where are my acts of obedience? It will be said: All of your good deeds have been lost because you were backbiting against people.,قيل يؤتى العبد يَوْم الْقِيَامَة كتابه فلا يرى فِيهِ حسنة فَيَقُول أين صلاتي وصيامي وطاعاتي فيقال ذهب عملك كُلهُ باغتيابك لِلنَّاسِ
5558,"Has not Allah Almighty sufficed you in His book wherein He said, ‘Verily, Allah commands justice and excellence,’ (16:90)? Justice is to have a sense of fairness and excellence is to prefer others to yourself. What remains of manhood after this?",اَوْ مَا كفاكم الله عز وَجل ذَاك فِي كِتَابَة اذا يَقُول إِنَّ اللَّهَ يَأْمُرُ بِالْعَدْلِ وَالْإِحْسَانِ فالعدل الانصاف والاحسان التفضل فَمَا بَقِي بعد هَذَا
5559,"The foundation of a man is his intellect, his honor is in his religion, and his manhood is in his character.",أَصْلُ الرَّجُلِ عَقْلُهُ وَحَسَبُهُ دِينُهُ وَمُرُوءَتُهُ خُلُقُهُ
5560,It is the religion.,الدِّينُ
5561,"Verily, there is no religion for one without manhood.",إِنَّهُ لَا دِينَ لِمَنْ لَا مُرُوءَةَ لَهُ
5562,"In the saying of Allah Almighty, ‘Show forgiveness, enjoin good, and turn away from the ignorant,’ (7:199). In this is manhood.",فِي قولة تعالي خُذِ الْعَفْوَ وَأْمُرْ بِالْعُرْفِ وَأَعْرِضْ عَنِ الْجَاهِلِينَ فَفِيهِ الْمُرُوءَة
5563,Forbearance at a time of anger and forgiveness at a time of power.,الْحِلْمُ عِنْدَ الْغَضَبِ وَالْعَفْوُ عِنْدَ الْقُدْرَةِ
5564,"A man will not hit the mark, nor fulfill his manhood, until he has two characteristics: Forgiving people and overlooking their faults.",لَا يَنْبُلُ الْمَرْءُ وَلَا تَتِمُّ مُرُوءَتُهُ حَتَّى تَكُونَ فِيهِ خَصْلَتَانِ الْعَفْوُ عَنِ النَّاسِ وَالتَّجَاوُزُ عَنْهُمْ
5565,The first part of manhood is a cheerful face. The second part is loving kindness to people. The third part is fulfilling the needs of others.,أَوَّلُ الْمُرُوءَةِ طَلَاقَةُ الْوَجْهِ وَالثَّانِي التَّوَدُّدُ إِلَى النَّاسِ وَالثَّالِثُ قَضَاءُ الْحَوَائِجِ
5566,"Do not let yourselves be impressed by the roar of a man. Rather, if he fulfills the trust and restrains himself from harming the honor of people, then he will truly be a man.",لا يُعْجِبَنَّكُمْ مِنَ الرَّجُلِ طَنْطَنَتُهُ وَلَكِنَّهُ مَنْ أَدَّى الأمَانَةَ وَكَفَّ عَنْ أَعْرَاضِ النَّاسِ فَهُوَ الرَّجُلُ
5567,There is no manhood for the liar.,لا مُرُوءَةَ لِكَذُوبٍ
5568,"The believer does not taunt others, he does not curse others, he does not use profanity, and he does not abuse others.",لَيْسَ الْمُؤْمِنُ بِالطَّعَّانِ وَلَا اللَّعَّانِ وَلَا الْفَاحِشِ وَلَا الْبَذِيءِ
5569,I have not insulted a man ever since I became a man.,مَا شَتَمْتُ رَجُلا مُنْذُ كُنْتُ رَجُلا
5570,Whoever belittles his brothers will lose his manhood.,مَنِ اسْتَخَفَّ بِالْإِخْوَانِ ذَهَبَتْ مُرُوءَتُهُ
5571,"The strong are not the best wrestlers. Verily, the strong are only those who control themselves when they are angry.",لَيْسَ الشَّدِيدُ بِالصُّرَعَةِ إِنَّمَا الشَّدِيدُ الَّذِي يَمْلِكُ نَفْسَهُ عِنْدَ الْغَضَبِ
5572,A woman will pass by a man and he cannot restrain himself from looking at her lustfully although there is no benefit in it. What could be weaker than this?,الْمَرْأَةُ تَمُرُّ بِالرَّجُلِ فَلَا يَمْلِكُ نَفْسَهُ عَنِ النَّظَرِ إِلَيْهَا وَلَا هُوَ يَنْتَفِعُ بِهَا فَأَيُّ شَيْءٍ أَضْعَفُ مِنْ هَذَا
5573,The truly weak man is he who is too weak to manage himself.,العاجز من عجز عن سياسة نفسه
5574,What are you laughing at? ,مِمَّ تَضْحَكُونَ
5575,"By the one in whose hand is my soul, they will both be heavier on the Scale than the mountain of Uhud.",وَالَّذِي نَفْسِي بِيَدِهِ لَهُمَا أَثْقَلُ فِي الْمِيزَانِ مِنْ أُحُدٍ
5576,"The Prophet, peace and blessings be upon him, visited the grave of his mother and he wept and made others around him start weeping.",زَارَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قَبْرَ أُمِّهِ فَبَكَى وَأَبْكَى مَنْ حَوْلَهُ
5577,"I saw the Messenger of Allah, peace and blessings be upon him, while he was praying and his chest was making a sound like the boiling of a water pot because he was crying.",رَأَيْتُ رَسُولَ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ يُصَلِّي وَفِي صَدْرِهِ أَزِيزٌ كَأَزِيزِ الرَّحَى مِنْ الْبُكَاءِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ
5578,The wealth of no one has benefited me as much as the wealth of Abu Bakr.,مَا نَفَعَنِي مَالٌ قَطُّ مَا نَفَعَنِي مَالُ أَبِي بَكْرٍ
5579,"Myself and my wealth are only for you, O Messenger of Allah.",أَنَا وَمَالِي إِلَّا لَكَ يَا رَسُولَ اللَّهِ
5580,"The most complete of the believers in faith are those with the most excellent character, and the best of you are the best in behavior to their women.",أَكْمَلُ الْمُؤْمِنِينَ إِيمَانًا أَحْسَنُهُمْ خُلُقًا وَخِيَارُكُمْ خِيَارُكُمْ لِنِسَائِهِمْ خُلُقًا
5581,The best of you are the best to their women.,خِيَارُكُمْ خِيَارُكُمْ لِنِسَائِهِمْ
5582,Aisha.,عَائِشَةُ
5583,"O Allah, I have issued a warning in regards to the rights of two vulnerable groups: orphans and women.",اللَّهُمَّ إِنِّي أُحَرِّجُ حَقَّ الضَّعِيفَيْنِ الْيَتِيمِ وَالْمَرْأَةِ
5584,I sat with the learned jurists and I found my religion with them. I sat with the preachers and I found softness in my heart. I sat with the elders of people and I found manhood among them. I sat with the worst of people and I found that one of them would divorce his wife for an offense that does not even amount to a hair.,جَالَسْتُ الْفُقَهَاءَ فَوَجَدْتُ دِينِي عِنْدَهُمْ وَجَالَسْتُ أَصْحَابَ الْمَوَاعِظِ فَوَجَدْتُ الرِّقَّةَ فِي قَلْبِي وَجَالَسْتُ كِبَارَ النَّاسِ فَوَجَدْتُ الْمُرُوءَةَ فِيهِمْ وَجَالَسْتُ شِرَارَ النَّاسِ فَوَجَدْتُ أَحَدَهُمْ يُطَلِّقُ امْرَأَتَهُ عَلَى شَيْءٍ لَا يُسَاوِي شَعِيرَةً
5585,"Verily, the most noble of you to Allah is the most righteous of you.",إِنَّ أَكْرَمَكُمْ عِندَ اللَّهِ أَتْقَاكُمْ
5586,"O people, your Lord is one and your father Adam is one. There is no favor of an Arab over a foreigner, nor a foreigner over an Arab, and neither white skin over black skin, nor black skin over white skin, except by righteousness. Have I not delivered the message?",يَا أَيُّهَا النَّاسُ أَلَا إِنَّ رَبَّكُمْ وَاحِدٌ وَإِنَّ أَبَاكُمْ وَاحِدٌ أَلَا لَا فَضْلَ لِعَرَبِيٍّ عَلَى أَعْجَمِيٍّ وَلَا لِعَجَمِيٍّ عَلَى عَرَبِيٍّ وَلَا لِأَحْمَرَ عَلَى أَسْوَدَ وَلَا أَسْوَدَ عَلَى أَحْمَرَ إِلَّا بِالتَّقْوَى أَبَلَّغْتُ
5587,"Verily, Allah has chosen Kinanah from the sons of Ishmael, and he has chosen the Quraish from Kinanah, and he has chosen the tribe of Hashim from the Quraish, and he has chosen me from the tribe of Hashim.",إِنَّ اللَّهَ اصْطَفَى كِنَانَةَ مِنْ وَلَدِ إِسْمَعِيلَ وَاصْطَفَى قُرَيْشًا مِنْ كِنَانَةَ وَاصْطَفَى مِنْ قُرَيْشٍ بَنِي هَاشِمٍ وَاصْطَفَانِي مِنْ بَنِي هَاشِمٍ
5588,"Verily, Allah chose Adam and Noah and the family of Abraham and the family of ‘Imran over the worlds.",إِنَّ اللَّهَ اصْطَفَىٰ آدَمَ وَنُوحًا وَآلَ إِبْرَاهِيمَ وَآلَ عِمْرَانَ عَلَى الْعَالَمِينَ
5589,"O children of Israel, remember My blessing that I have bestowed upon you and that I favored you over the worlds.",يَا بَنِي إِسْرَائِيلَ اذْكُرُوا نِعْمَتِيَ الَّتِي أَنْعَمْتُ عَلَيْكُمْ وَأَنِّي فَضَّلْتُكُمْ عَلَى الْعَالَمِينَ
